,Movie,Production Budget,Domestic Gross,Worldwide Gross,Genre,Movie Rating,User Rating,Meta Score,Duration in mins,Director,Lead,Year,User Rating Good/Bad,Meta Score Good/Bad,Director Count 0/1,Director Count
3371,RED RIDING HOOD (2011),42000000.0,37662162.0,91678442.0,Horror,PG-13,5.4,29.0,100.0,['Catherine Hardwicke'],Amanda Seyfried,2011,0.0,1.0,1.0,1.0
3372,RED RIDING THE YEAR OF OUR LORD 1974 (2010),9000000.0,148826.0,148826.0,,,,,,,,,,,,
3373,RED RIVER (1948),3000000.0,9012000.0,9012000.0,,,,,,,,,,,,
3374,RED SONJA (1985),17900000.0,6905861.0,6908640.0,Action/Adventure,PG-13,5.1,35.0,89.0,['Richard Fleischer'],Arnold Schwarzenegger,1985,0.0,1.0,1.0,1.0
3375,RED SPARROW (2018),69000000.0,46874505.0,145951861.0,,,,,,,,,,,,
3376,RED STATE (2011),4000000.0,1065429.0,1983596.0,,,,,,,,,,,,
3377,RED TAILS (2012),58000000.0,49876377.0,50365498.0,,,,,,,,,,,,
3378,REDACTED (2007),5000000.0,65388.0,861325.0,,,,,,,,,,,,
3379,REDBELT (2008),7000000.0,2344847.0,2667084.0,,,,,,,,,,,,
3380,REDEMPTION (2013),23000000.0,36686.0,13593473.0,,,,,,,,,,,,
6044,REDEMPTION DAY (2021),,,,Action/Adventure,R,4.6,22.0,99.0,['Hicham Hajji'],Gary Dourdan,2021,0.0,1.0,1.0,1.0
3381,REDEMPTION ROAD (2011),2300000.0,29384.0,29384.0,,,,,,,,,,,,
3382,REDS (1981),33500000.0,50000000.0,50000130.0,,,,,,,,,,,,
3383,REGRESSION (2015),20000000.0,55039.0,15824374.0,,,,,,,,,,,,
3384,REIGN OF FIRE (2002),60000000.0,43061982.0,82150183.0,,,,,,,,,,,,
3385,REIGN OVER ME (2007),20000000.0,19661987.0,20081987.0,,,,,,,,,,,,
3386,REINDEER GAMES (2000),36000000.0,23360779.0,23360779.0,,,,,,,,,,,,
3387,RELIGULOUS (2008),2500000.0,13011160.0,13881317.0,,,,,,,,,,,,
3388,REMEMBER ME (2010),16000000.0,19068240.0,56506120.0,,,,,,,,,,,,
3389,REMEMBER ME MY LOVE (2004),6700000.0,223878.0,223878.0,,,,,,,,,,,,
3390,REMEMBER THE TITANS (2000),30000000.0,115719751.0,136771683.0,Biography,PG,7.8,48.0,113.0,['Boaz Yakin'],Denzel Washington,2000,1.0,1.0,1.0,1.0
3391,REMINISCENCE (2021),67972729.0,3900193.0,15449322.0,,,,,,,,,,,,
3392,RENAISSANCE (2006),18000000.0,70644.0,2401413.0,,,,,,,,,,,,
3393,RENAISSANCE MAN (1994),40000000.0,24172899.0,24172899.0,,,,,,,,,,,,
3394,RENDITION (2007),27500000.0,9736045.0,26939925.0,,,,,,,,,,,,
3395,RENO 911 MIAMI (2007),10000000.0,20342161.0,21851362.0,,,,,,,,,,,,
3396,RENT (2005),40000000.0,29077547.0,31670620.0,,,,,,,,,,,,
3397,REPLICAS (2018),30000000.0,4046429.0,9037427.0,Sci-fi/Fantasy,PG-13,5.4,19.0,107.0,['Jeffrey Nachmanoff'],Keanu Reeves,2018,0.0,1.0,1.0,1.0
3398,REPO MAN (1984),1500000.0,2300000.0,2300000.0,,,,,,,,,,,,
3399,REPO MEN (2010),32000000.0,13942007.0,18195238.0,,,,,,,,,,,,
3400,REPO THE GENETIC OPERA (2008),8500000.0,140244.0,198883.0,,,,,,,,,,,,
6045,REPULSION (1965),,,,Horror,Not Rated,7.6,91.0,105.0,['Roman Polanski'],Catherine Deneuve,1965,1.0,1.0,1.0,1.0
3401,REQUIEM FOR A DREAM (2000),4500000.0,3635482.0,7389233.0,Drama,R,8.3,68.0,102.0,['Darren Aronofsky'],Ellen Burstyn,2000,1.0,1.0,1.0,1.0
3402,RESCUE DAWN (2007),10000000.0,5490423.0,7037886.0,,,,,,,,,,,,
3403,RESERVOIR DOGS (1992),1200000.0,2832029.0,2990680.0,Horror,R,8.3,79.0,99.0,['Quentin Tarantino'],Harvey Keitel,1992,1.0,1.0,1.0,1.0
3404,RESIDENT EVIL (2002),35000000.0,40119709.0,103787401.0,,,,,,,,,,,,
3405,RESIDENT EVIL AFTERLIFE (2010),57500000.0,60128566.0,295874190.0,,,,,,,,,,,,
3406,RESIDENT EVIL APOCALYPSE (2004),50000000.0,50740078.0,125168734.0,,,,,,,,,,,,
3407,RESIDENT EVIL EXTINCTION (2007),45000000.0,50648679.0,149871103.0,,,,,,,,,,,,
3408,RESIDENT EVIL RETRIBUTION (2012),65000000.0,42345531.0,240647629.0,Sci-fi/Fantasy,R,5.3,39.0,95.0,['Paul W.S. Anderson'],Milla Jovovich,2012,0.0,1.0,1.0,1.0
3409,RESIDENT EVIL THE FINAL CHAPTER (2016),40000000.0,26844692.0,314101190.0,Sci-fi/Fantasy,R,5.5,49.0,107.0,['Paul W.S. Anderson'],Milla Jovovich,2016,0.0,1.0,1.0,1.0
3410,RESIDENT EVIL WELCOME TO RACCOON CITY (2021),25000000.0,16937037.0,41845516.0,Sci-fi/Fantasy,R,5.2,44.0,107.0,['Johannes Roberts'],Kaya Scodelario,2021,0.0,1.0,1.0,1.0
3411,RESTLESS (2011),8000000.0,163753.0,2772511.0,,,,,,,,,,,,
3412,RESTORATION (1995),18000000.0,4100000.0,4100000.0,,,,,,,,,,,,
3413,RESURRECTING THE CHAMP (2007),13000000.0,3172382.0,3260555.0,,,,,,,,,,,,
3414,RETFI RDIGHEDENS RYTTERE (2021),6400000.0,77115.0,1280591.0,,,,,,,,,,,,
3415,RETURN OF THE LIVING DEAD 3 (1993),2000000.0,21000.0,21000.0,,,,,,,,,,,,
3416,RETURN OF THE LIVING DEAD PART II (1988),6200000.0,9205924.0,9205924.0,,,,,,,,,,,,
3417,RETURN TO ME (2000),24000000.0,32662299.0,32662299.0,,,,,,,,,,,,
3418,RETURN TO OZ (1985),27000000.0,10618813.0,10618813.0,,,,,,,,,,,,
6046,RETURN TO SENDER (2015),,,,Drama,Not Rated,5.1,23.0,92.0,['Fouad Mikati'],Rosamund Pike,2015,0.0,1.0,1.0,1.0
3419,RETURN TO THE BLUE LAGOON (1991),11000000.0,2000000.0,2000000.0,Romance,PG-13,5.1,28.0,102.0,['William A. Graham'],Brian Krause,1991,0.0,1.0,1.0,1.0
3420,RETURN TO THE LAND OF WONDERS (2005),5000.0,1338.0,1338.0,,,,,,,,,,,,
3421,REVENGE OF THE GREEN DRAGONS (2014),5000000.0,2500.0,213164.0,,,,,,,,,,,,
6047,REVENGE OF THE NERDS II NERDS IN PARADISE (1987),,,,Comedy,PG-13,5.0,28.0,88.0,['Joe Roth'],Robert Carradine,1987,0.0,1.0,1.0,1.0
3422,REVOLUTION 9 (2002),350000.0,9118.0,9118.0,,,,,,,,,,,,
3423,REVOLUTIONARY ROAD (2008),45000000.0,22951340.0,79604820.0,,,,,,,,,,,,
3424,RICHARD III (1995),9200000.0,2684904.0,4199334.0,,,,,,,,,,,,
3425,RICHARD JEWELL (2019),45000000.0,22345542.0,43092210.0,,,,,,,,,,,,
3426,RICHIE RICH (1994),40000000.0,38087756.0,38087756.0,Comedy,PG,5.4,49.0,95.0,['Donald Petrie'],Macaulay Culkin,1994,0.0,1.0,1.0,1.0
3427,RICKI AND THE FLASH (2015),18000000.0,26839498.0,41166033.0,,,,,,,,,,,,
3428,RIDDICK (2013),38000000.0,42025135.0,94763758.0,,,,,,,,,,,,
3429,RIDE ALONG (2014),25000000.0,134202565.0,153733800.0,,,,,,,,,,,,
3430,RIDE ALONG 2 (2016),40000000.0,90862685.0,124827316.0,,,,,,,,,,,,
3431,RIDE WITH THE DEVIL (1999),35000000.0,630779.0,630779.0,,,,,,,,,,,,
3432,RIDING GIANTS (2004),2600000.0,2276368.0,3292333.0,,,,,,,,,,,,
3433,RIDING IN CARS WITH BOYS (2001),47000000.0,29781453.0,29781453.0,,,,,,,,,,,,
3434,RIEN NE VA PLUS (1997),10000000.0,245359.0,5045359.0,,,,,,,,,,,,
6048,RIFIFI (1955),,,,Horror,Not Rated,8.1,97.0,118.0,['Jules Dassin'],Jean Servais,1955,1.0,1.0,1.0,1.0
3435,RIGHTEOUS KILL (2008),60000000.0,40081410.0,78481410.0,,,,,,,,,,,,
3436,RINGS (2017),25000000.0,27793018.0,82917283.0,Drama,PG-13,4.5,25.0,102.0,['F. Javier Gutiérrez'],Matilda Anna Ingrid Lutz,2017,0.0,1.0,1.0,1.0
3437,RIO (2011),90000000.0,143619809.0,487519809.0,,,,,,,,,,,,
3438,RIO 2 (2014),130000000.0,131538435.0,492846291.0,,,,,,,,,,,,
3439,RISE OF THE GUARDIANS (2012),145000000.0,103412758.0,306900902.0,,,,,,,,,,,,
3440,RISE OF THE PLANET OF THE APES (2011),93000000.0,176760185.0,470986200.0,,,,,,,,,,,,
3441,RISEN (2016),20000000.0,36880033.0,46244066.0,,,,,,,,,,,,
3442,RIVER'S EDGE (1987),1900000.0,4600000.0,4600000.0,,,,,,,,,,,,
3443,RIZE (2005),700000.0,3278611.0,4857731.0,,,,,,,,,,,,
3444,ROAD HARD (2015),1500000.0,113169.0,113169.0,,,,,,,,,,,,
3445,ROAD HOUSE (1989),10000000.0,30050028.0,30050028.0,,,,,,,,,,,,
3446,ROAD TO PERDITION (2002),80000000.0,104054514.0,183354514.0,Horror,R,7.7,72.0,117.0,['Sam Mendes'],Tom Hanks,2002,1.0,1.0,1.0,1.0
3447,ROAD TRIP (2000),16000000.0,68525609.0,119739110.0,,,,,,,,,,,,
3448,ROADSIDE ROMEO (2008),2000000.0,55202.0,2046090.0,,,,,,,,,,,,
3449,ROAR (1981),17000000.0,2110050.0,2110050.0,,,,,,,,,,,,
3450,ROB ROY (1995),28000000.0,31390587.0,31390587.0,,,,,,,,,,,,
3451,ROBIN AND MARIAN (1976),5000000.0,8000000.0,8000000.0,,,,,,,,,,,,
3452,ROBIN HOOD (2010),210000000.0,105487148.0,322459006.0,,,,,,,,,,,,
3453,ROBIN HOOD (2018),99000000.0,30824628.0,85210012.0,Action/Adventure,PG-13,5.3,32.0,116.0,['Otto Bathurst'],Taron Egerton,2018,0.0,1.0,1.0,1.0
3454,ROBIN HOOD PRINCE OF THIEVES (1991),50000000.0,165493908.0,390500000.0,,,,,,,,,,,,
3455,ROBINSON CRUSOE (2016),13000000.0,8005586.0,42446455.0,,,,,,,,,,,,
3457,ROBOCOP (1987),13000000.0,53424681.0,54125172.0,Action/Adventure,R,7.6,70.0,102.0,['Paul Verhoeven'],Peter Weller,1987,1.0,1.0,1.0,1.0
3456,ROBOCOP (2014),120000000.0,58607007.0,242981799.0,,,,,,,,,,,,
3458,ROBOCOP 3 (1993),22000000.0,10696210.0,10696210.0,Action/Adventure,PG-13,4.1,40.0,104.0,['Fred Dekker'],Robert John Burke,1993,0.0,1.0,1.0,1.0
3459,ROBOT AND FRANK (2012),2500000.0,3317468.0,4934356.0,,,,,,,,,,,,
3460,ROBOTS (2005),80000000.0,128200012.0,260636271.0,,,,,,,,,,,,
3461,ROCK DOG (2016),60000000.0,9420546.0,24148488.0,,,,,,,,,,,,
3462,ROCK OF AGES (2012),70000000.0,38518613.0,61031932.0,,,,,,,,,,,,
3463,ROCK STAR (2001),38000000.0,16991902.0,19317765.0,,,,,,,,,,,,
3464,ROCK THE KASBAH (2015),15000000.0,3020665.0,3386153.0,,,,,,,,,,,,
3465,ROCKET SINGH SALESMAN OF THE YEAR (2009),1070000.0,164649.0,5348767.0,,,,,,,,,,,,
3466,ROCKETMAN (2019),41000000.0,96368160.0,192133784.0,,,,,,,,,,,,
3467,ROCKNROLLA (2008),18000000.0,5700626.0,27794339.0,,,,,,,,,,,,
3468,ROCKY (1976),1000000.0,117235147.0,225000000.0,Drama,PG,8.1,70.0,120.0,['John G. Avildsen'],Sylvester Stallone,1976,1.0,1.0,1.0,1.0
3469,ROCKY BALBOA (2006),24000000.0,70269899.0,156229050.0,,,,,,,,,,,,
6049,ROCKY V (1990),,,,Drama,PG-13,5.3,55.0,104.0,['John G. Avildsen'],Sylvester Stallone,1990,0.0,1.0,1.0,1.0
3470,ROGER AND ME (1989),140000.0,6706368.0,6706368.0,,,,,,,,,,,,
3471,ROGUE (2008),23000000.0,10452.0,4673377.0,,,,,,,,,,,,
3472,ROGUE ONE A STAR WARS STORY (2016),200000000.0,533539991.0,1055083596.0,Action/Adventure,PG-13,7.8,65.0,133.0,['Gareth Edwards'],Felicity Jones,2016,1.0,1.0,1.0,1.0
3473,ROLE MODELS (2008),28000000.0,67300955.0,94500826.0,,,,,,,,,,,,
3474,ROLL BOUNCE (2005),10000000.0,17380866.0,17433072.0,,,,,,,,,,,,
3475,ROLLERBALL (2002),70000000.0,18990542.0,25852508.0,Action/Adventure,PG-13,3.1,14.0,98.0,['John McTiernan'],Chris Klein,2002,0.0,1.0,1.0,1.0
6050,ROMA (2018),,,,Drama,R,7.7,96.0,135.0,['Alfonso Cuarón'],Yalitza Aparicio,2018,1.0,1.0,1.0,1.0
6051,ROMAN HOLIDAY (1953),,,,Romance,Passed,8.0,78.0,118.0,['William Wyler'],Gregory Peck,1953,1.0,1.0,1.0,1.0
3476,ROMAN J ISRAEL ESQ (2017),22000000.0,11962712.0,12967012.0,,,,,,,,,,,,
3477,ROMANCE AND CIGARETTES (2007),11000000.0,551002.0,3231251.0,,,,,,,,,,,,
3478,ROMEO AND JULIET (1996),14500000.0,46338728.0,147542381.0,,,,,,,,,,,,
3479,ROMEO IS BLEEDING (1994),10000000.0,3275585.0,3275585.0,,,,,,,,,,,,
3480,ROMEO MUST DIE (2000),25000000.0,55973336.0,91036760.0,,,,,,,,,,,,
3481,RONIN (1998),55000000.0,41610884.0,70692101.0,,,,,,,,,,,,
3482,ROOM (2015),13000000.0,14677674.0,36316727.0,Drama,R,8.1,86.0,118.0,['Lenny Abrahamson'],Brie Larson,2015,1.0,1.0,1.0,1.0
6052,ROPE (1948),,,,Drama,Approved,7.9,73.0,80.0,['Alfred Hitchcock'],James Stewart,1948,1.0,1.0,1.0,1.0
3483,ROSEMARY'S BABY (1968),3200000.0,33395426.0,33396740.0,Horror,Approved,8.0,96.0,137.0,['Roman Polanski'],Mia Farrow,1968,1.0,1.0,1.0,1.0
3484,ROSEWATER (2014),10000000.0,3128941.0,3185717.0,,,,,,,,,,,,
3485,ROUGH NIGHT (2017),20000000.0,22105643.0,46844357.0,Comedy,R,5.2,51.0,101.0,['Lucia Aniello'],Scarlett Johansson,2017,0.0,1.0,1.0,1.0
3486,ROUNDERS (1998),12000000.0,22921898.0,22921898.0,,,,,,,,,,,,
6053,RRR (2022),,,,Drama,Not Rated,8.0,83.0,187.0,['S.S. Rajamouli'],N.T. Rama Rao Jr.,2022,1.0,1.0,1.0,1.0
3487,RUBBER (2011),500000.0,100370.0,680914.0,,,,,,,,,,,,
3488,RUBY IN PARADISE (1993),800000.0,1001437.0,1001437.0,,,,,,,,,,,,
3489,RUDDERLESS (2014),5000000.0,56001.0,584499.0,,,,,,,,,,,,
3490,RUDY (1993),12000000.0,22750363.0,22750363.0,,,,,,,,,,,,
3491,RUGRATS GO WILD (2003),25000000.0,39402572.0,55443032.0,,,,,,,,,,,,
3492,RUGRATS IN PARIS (2000),30000000.0,76501438.0,103284813.0,,,,,,,,,,,,
3493,RULES DON'T APPLY (2016),26700000.0,3652206.0,3871448.0,,,,,,,,,,,,
3494,RULES OF ENGAGEMENT (2000),60000000.0,61322858.0,71719931.0,,,,,,,,,,,,
3495,RUMBLE IN THE BRONX (1996),7500000.0,32281907.0,36238752.0,,,,,,,,,,,,
3496,RUMOR HAS IT (2005),70000000.0,42996140.0,88933562.0,,,,,,,,,,,,
3497,RUN ALL NIGHT (2015),50000000.0,26461644.0,71561644.0,,,,,,,,,,,,
3498,RUN FATBOY RUN (2008),10000000.0,6003262.0,33512260.0,,,,,,,,,,,,
6054,RUN LOLA RUN (1998),,,,Action/Adventure,R,7.7,77.0,80.0,['Tom Tykwer'],Franka Potente,1998,1.0,1.0,1.0,1.0
3499,RUN THE RACE (2019),1500000.0,6424420.0,6424420.0,,,,,,,,,,,,
3500,RUNAWAY BRIDE (1999),70000000.0,152257509.0,310138178.0,,,,,,,,,,,,
3501,RUNNER RUNNER (2013),30000000.0,19316646.0,60512680.0,,,,,,,,,,,,
3502,RUNNING SCARED (2006),17000000.0,6855137.0,9729088.0,,,,,,,,,,,,
3503,RUNNING WITH SCISSORS (2006),12000000.0,6860000.0,8706701.0,,,,,,,,,,,,
3504,RUSH (2013),38000000.0,26947624.0,98159204.0,Action/Adventure,R,8.1,74.0,123.0,['Ron Howard'],Daniel Brühl,2013,1.0,1.0,1.0,1.0
3505,RUSH HOUR (1998),35000000.0,141186864.0,245300000.0,,,,,,,,,,,,
3506,RUSH HOUR 2 (2001),90000000.0,226164286.0,347425832.0,,,,,,,,,,,,
3507,RUSH HOUR 3 (2007),180000000.0,140125968.0,256585882.0,,,,,,,,,,,,
3508,RUSHMORE (1998),10000000.0,17105219.0,19080435.0,Romance,R,7.6,86.0,93.0,['Wes Anderson'],Jason Schwartzman,1998,1.0,1.0,1.0,1.0
3509,S W A T (2003),70000000.0,116877597.0,207154748.0,,,,,,,,,,,,
3510,SABOTAGE (2014),35000000.0,10508518.0,18376443.0,,,,,,,,,,,,
6055,SABRINA (1954),,,,Romance,Passed,7.6,72.0,113.0,['Billy Wilder'],Humphrey Bogart,1954,1.0,1.0,1.0,1.0
3511,SABRINA (1995),58000000.0,53458319.0,87100000.0,,,,,,,,,,,,
3512,SAFE (2012),33000000.0,17142080.0,41495213.0,,,,,,,,,,,,
3513,SAFE HAVEN (2013),28000000.0,71399120.0,94050951.0,,,,,,,,,,,,
3514,SAFE HOUSE (2012),85000000.0,126181630.0,207884401.0,,,,,,,,,,,,
3515,SAFE MEN (1998),1000000.0,21210.0,21210.0,,,,,,,,,,,,
3516,SAFETY NOT GUARANTEED (2012),750000.0,4010957.0,4422318.0,,,,,,,,,,,,
3517,SAHARA (2005),145000000.0,68671925.0,121645390.0,,,,,,,,,,,,
3518,SAINT JOHN OF LAS VEGAS (2010),2000000.0,102645.0,102645.0,,,,,,,,,,,,
3519,SAINT RALPH (2005),5200000.0,795126.0,1695126.0,,,,,,,,,,,,
3520,SAINTS AND SOLDIERS (2004),780000.0,1310470.0,1310470.0,,,,,,,,,,,,
3521,SALT (2010),130000000.0,118311368.0,290650494.0,,,,,,,,,,,,
3522,SALVADOR (1986),4500000.0,1500000.0,1500000.0,,,,,,,,,,,,
3523,SALVANDO AL SOLDADO PEREZ (2011),4500000.0,1400726.0,9330465.0,,,,,,,,,,,,
3524,SALVATION BOULEVARD (2011),5500000.0,28468.0,28468.0,,,,,,,,,,,,
3525,SAME KIND OF DIFFERENT AS ME (2017),6500000.0,6423605.0,6425632.0,,,,,,,,,,,,
3526,SAMSARA (2012),4000000.0,2672413.0,5966671.0,,,,,,,,,,,,
3527,SAN ANDREAS (2015),110000000.0,155190832.0,456258539.0,,,,,,,,,,,,
3528,SAN FRANCISCO (1936),1300000.0,2868000.0,5273000.0,,,,,,,,,,,,
3529,SAN QIANG PAI AN JING QI (2010),12000000.0,190946.0,310946.0,,,,,,,,,,,,
3530,SANCTUM (2011),30000000.0,23209310.0,108957098.0,,,,,,,,,,,,
3531,SANDS OF IWO JIMA (1949),1000000.0,7800000.0,7803339.0,,,,,,,,,,,,
6056,SANDY WEXLER (2017),,,,Comedy,TV-14,5.2,40.0,130.0,['Steven Brill'],Adam Sandler,2017,0.0,1.0,1.0,1.0
3532,SAUL FIA (2015),1700000.0,1777043.0,9696537.0,,,,,,,,,,,,
3533,SAUSAGE PARTY (2016),19000000.0,97670358.0,141344255.0,,,,,,,,,,,,
3534,SAVAGE GRACE (2008),4600000.0,434417.0,968805.0,,,,,,,,,,,,
3535,SAVAGES (2012),45000000.0,47323100.0,82513490.0,,,,,,,,,,,,
3536,SAVE THE LAST DANCE (2001),13000000.0,91038276.0,122244329.0,,,,,,,,,,,,
3537,SAVED (2004),5000000.0,8886160.0,10206551.0,,,,,,,,,,,,
3538,SAVING FACE (2005),2500000.0,1187266.0,1269705.0,,,,,,,,,,,,
3539,SAVING GRACE (2000),4000000.0,12178602.0,27786849.0,,,,,,,,,,,,
3540,SAVING MR BANKS (2013),35000000.0,83299761.0,114962525.0,,,,,,,,,,,,
3541,SAVING PRIVATE RYAN (1998),65000000.0,216335085.0,485035085.0,Drama,R,8.6,91.0,169.0,['Steven Spielberg'],Tom Hanks,1998,1.0,1.0,1.0,1.0
3542,SAVING SILVERMAN (2001),22000000.0,19351569.0,25873142.0,,,,,,,,,,,,
3543,SAW (2004),1200000.0,55968727.0,103880027.0,Horror,R,7.6,46.0,103.0,['James Wan'],Cary Elwes,2004,1.0,1.0,1.0,1.0
3544,SAW 3D (2010),17000000.0,45710178.0,133735284.0,,,,,,,,,,,,
3545,SAW II (2005),5000000.0,87025093.0,152925093.0,,,,,,,,,,,,
3546,SAW III (2006),10000000.0,80238724.0,163876815.0,,,,,,,,,,,,
3547,SAW IV (2007),10000000.0,63300095.0,135759694.0,,,,,,,,,,,,
3548,SAW V (2008),10800000.0,56746769.0,118209778.0,,,,,,,,,,,,
3549,SAW VI (2009),11000000.0,27693292.0,69752402.0,,,,,,,,,,,,
3550,SAY IT ISN'T SO (2001),25000000.0,5516708.0,5516708.0,Romance,R,5.0,21.0,95.0,['J.B. Rogers'],Chris Klein,2001,0.0,1.0,1.0,1.0
3551,SAY UNCLE (2006),2000000.0,5361.0,5361.0,,,,,,,,,,,,
6057,SCARFACE (1932),,,,Drama,PG,7.7,87.0,93.0,"['Howard Hawks', 'Richard Rosson']",Paul Muni,1932,1.0,1.0,0.0,2.0
3552,SCARFACE (1983),25000000.0,44942821.0,44942821.0,Drama,R,8.3,65.0,170.0,['Brian De Palma'],Al Pacino,1983,1.0,1.0,1.0,1.0
3553,SCARY MOVIE (2000),19000000.0,157019771.0,277200000.0,,,,,,,,,,,,
3554,SCARY MOVIE 2 (2001),45000000.0,71277420.0,141189101.0,Comedy,R,5.3,29.0,83.0,['Keenen Ivory Wayans'],Anna Faris,2001,0.0,1.0,1.0,1.0
3555,SCARY MOVIE 3 (2003),45000000.0,110000082.0,155200000.0,,,,,,,,,,,,
3556,SCARY MOVIE 4 (2006),40000000.0,90710620.0,178710620.0,Comedy,PG-13,5.1,40.0,83.0,['David Zucker'],Anna Faris,2006,0.0,1.0,1.0,1.0
3557,SCARY MOVIE V (2013),20000000.0,32015787.0,78613981.0,Comedy,PG-13,3.5,11.0,86.0,"['Malcolm D. Lee', 'David Zucker']",Simon Rex,2013,0.0,1.0,0.0,2.0
3558,SCARY STORIES TO TELL IN THE DARK (2019),28000000.0,68947075.0,95592669.0,,,,,,,,,,,,
6058,SCENT OF A WOMAN (1992),,,,Drama,R,8.0,59.0,156.0,['Martin Brest'],Al Pacino,1992,1.0,1.0,1.0,1.0
3559,SCHINDLER'S LIST (1993),25000000.0,96898818.0,322197130.0,Biography,R,9.0,94.0,195.0,['Steven Spielberg'],Liam Neeson,1993,1.0,1.0,1.0,1.0
3560,SCHOOL DAZE (1988),6000000.0,14545844.0,14545844.0,,,,,,,,,,,,
3561,SCHOOL FOR SCOUNDRELS (2006),20000000.0,17807569.0,17807569.0,,,,,,,,,,,,
3562,SCHOOL OF ROCK (2003),20000000.0,81261177.0,131944672.0,,,,,,,,,,,,
3563,SCOOBY DOO (2002),84000000.0,153294164.0,276294164.0,Comedy,PG,5.2,35.0,86.0,['Raja Gosnell'],Matthew Lillard,2002,0.0,1.0,1.0,1.0
3564,SCOOBY DOO 2 MONSTERS UNLEASHED (2004),25000000.0,84185387.0,180856996.0,Comedy,PG,5.1,34.0,93.0,['Raja Gosnell'],Freddie Prinze Jr.,2004,0.0,1.0,1.0,1.0
3565,SCOOP (2006),4000000.0,10525717.0,40103262.0,,,,,,,,,,,,
3566,SCOTT PILGRIM VS THE WORLD (2010),85000000.0,32841100.0,49286548.0,,,,,,,,,,,,
3567,SCOTT WALKER 30 CENTURY MAN (2009),500000.0,6840.0,77121.0,,,,,,,,,,,,
3568,SCOUTS GUIDE TO THE ZOMBIE APOCALYPSE (2015),15000000.0,3703046.0,15554855.0,,,,,,,,,,,,
3569,SCREAM (1996),15000000.0,103046663.0,173046640.0,,,,,,,,,,,,
3570,SCREAM (2022),24000000.0,81641405.0,138874789.0,,,,,,,,,,,,
3571,SCREAM 2 (1997),24000000.0,101363301.0,172363301.0,,,,,,,,,,,,
3572,SCREAM 3 (2000),40000000.0,89138076.0,161838076.0,,,,,,,,,,,,
3573,SCREAM 4 (2011),40000000.0,38180928.0,95989590.0,,,,,,,,,,,,
3574,SCREWED (2000),12000000.0,6982680.0,6982680.0,,,,,,,,,,,,
3575,SCROOGED (1988),32000000.0,59450353.0,59450796.0,,,,,,,,,,,,
3576,SE JIE (2007),15000000.0,4604982.0,65167430.0,,,,,,,,,,,,
3577,SE7EN (1995),30000000.0,100125643.0,328125643.0,Drama,R,8.6,65.0,127.0,['David Fincher'],Morgan Freeman,1995,1.0,1.0,1.0,1.0
3578,SEA OF LOVE (1989),19000000.0,58571513.0,58571513.0,,,,,,,,,,,,
3579,SEA REX 3D JOURNEY TO A PREHISTORIC WORLD (2010),5000000.0,6096582.0,16515203.0,,,,,,,,,,,,
3580,SEABISCUIT (2003),86000000.0,120277854.0,148715342.0,,,,,,,,,,,,
3581,SEARCHING (2018),880000.0,26015149.0,75636047.0,,,,,,,,,,,,
6059,SEARCHING (III) (2018),,,,Drama,PG-13,7.6,71.0,102.0,['Aneesh Chaganty'],John Cho,III,1.0,1.0,1.0,1.0
3582,SEASON OF THE WITCH (2011),40000000.0,24827228.0,91126600.0,Action/Adventure,PG-13,5.4,28.0,95.0,['Dominic Sena'],Nicolas Cage,2011,0.0,1.0,1.0,1.0
3583,SEBERG (2020),8000000.0,448009.0,1265119.0,,,,,,,,,,,,
3584,SECOND ACT (2018),15700000.0,39282227.0,63288854.0,,,,,,,,,,,,
3585,SECONDHAND LIONS (2003),30000000.0,42070939.0,47902566.0,,,,,,,,,,,,
3586,SECRET IN THEIR EYES (2015),20000000.0,20180155.0,32608019.0,,,,,,,,,,,,
3587,SECRET WINDOW (2004),40000000.0,47958031.0,92110539.0,,,,,,,,,,,,
3588,SECRETARIAT (2010),35000000.0,59699513.0,60376247.0,,,,,,,,,,,,
3589,SECRETARY (2002),4000000.0,4046737.0,9412015.0,,,,,,,,,,,,
3590,SECRETS AND LIES (1996),4500000.0,13417292.0,16090874.0,Comedy-Drama,R,8.0,91.0,136.0,['Mike Leigh'],Timothy Spall,1996,1.0,1.0,1.0,1.0
3591,SEE NO EVIL (2006),8000000.0,15032800.0,18828036.0,Horror,R,5.0,17.0,84.0,['Gregory Dark'],Glenn Jacobs,2006,0.0,1.0,1.0,1.0
3592,SEE SPOT RUN (2001),16000000.0,33357476.0,43057552.0,,,,,,,,,,,,
6060,SEE YOU YESTERDAY (2019),,,,Action/Adventure,TV-MA,5.2,74.0,84.0,['Stefon Bristol'],Eden Duncan-Smith,2019,0.0,1.0,1.0,1.0
3593,SEED OF CHUCKY (2004),29000000.0,17016190.0,24716190.0,Horror,R,4.9,46.0,87.0,['Don Mancini'],Jennifer Tilly,2004,0.0,1.0,1.0,1.0
3594,SEEKING A FRIEND FOR THE END OF THE WORLD (2012),10000000.0,7078738.0,11766959.0,,,,,,,,,,,,
3595,SELENA (1997),20000000.0,35782828.0,35782828.0,,,,,,,,,,,,
3596,SELF LESS (2015),26000000.0,12279691.0,33667319.0,,,,,,,,,,,,
3597,SELMA (2015),20000000.0,52076908.0,66776576.0,,,,,,,,,,,,
3598,SEMI PRO (2008),55000000.0,33479698.0,43980363.0,,,,,,,,,,,,
